"","radians","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","location_loop.thisRepN","location_loop.thisTrialN","location_loop.thisN","location_loop.thisIndex","instructions_text.started","key_resp.started","key_resp.keys","key_resp.rt","Instructions_2_text.started","instr_2_resp.started","instr_2_resp.keys","instr_2_resp.rt","Instructions_3_text.started","Instr_3_resp.started","Instr_3_resp.keys","Instr_3_resp.rt","Instr_4_text.started","Instr_4_resp.started","Instr_4_resp.keys","Instr_4_resp.rt","text_4.started","image_feedb.started","recog_resp.started","recog_prompt.started","recog_option_left.started","recog_option_right.started","recog_resp.keys","recog_resp.rt","image_feedb_2.started","conf_resp.started","conf_prompt.started","conf_1.started","conf_2.started","conf_3.started","conf_4.started","conf_5.started","conf_6.started","conf_resp.keys","conf_resp.rt","text_4.stopped","image_2.started","predict_prompt.started","line.started","response","key_resp_2.keys","key_resp_2.rt","instructions_text_2.started","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","participant","date","expName","psychopyVersion","frameRate","X","recog_acc"
"290","3.10577879993738","148.319327731092","328.319327731092","medium","178.038275155646","maps/google_map_1.png","119.718947424553","objects/1/1_95.jpg","0.0","indoors","Lens_Camera.jpg","old",0,192,192,192,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1001.082411833,997.933079625,997.933079625,997.933079625,997.933079625,997.933079625,"right",2.31105650000006,1000.535823708,1000.535823708,1000.535823708,1000.535823708,1000.535823708,1000.535823708,1000.535823708,1000.535823708,1000.535823708,4,0.525681250000048,1001.555713542,1001.555713542,1001.555713542,1001.555713542,64.5,"['return']","[1.2590594590000137]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"292","4.91171055088702","161.89915966386602","227.260504201681","singletons","281.563025210084","maps/google_map_1.png","None","objects/1/1_8.jpg","0.0","outdoors","Bus_DoubleDecker.jpg","old",0,193,193,193,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1005.58181,1003.083797,1003.083797,1003.083797,1003.083797,1003.083797,"right",1.49696212499987,1004.867848625,1004.867848625,1004.867848625,1004.867848625,1004.867848625,1004.867848625,1004.867848625,1004.867848625,1004.867848625,5,0.681596499999955,1006.05673,1006.05673,1006.05673,1006.05673,247,"['return']","[1.9821347919997834]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"294","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_73.jpg","None","indoors","KeyHook_Occupied.jpg","new",0,194,194,194,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1010.48252675,1008.300088208,1008.300088208,1008.300088208,1008.300088208,1008.300088208,"left",1.42679758299994,1010.017311958,1010.017311958,1010.017311958,1010.017311958,1010.017311958,1010.017311958,1010.017311958,1010.017311958,1010.017311958,1,0.435856124999987,1010.731817375,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"295","2.22977907004433","71.8991596638655","251.89915966386602","high","127.82173012992901","maps/google_map_1.png","145.922570466064","objects/1/1_5.jpg","0.0","outdoors","Umbrella_Retractable.jpg","old",0,195,195,195,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1012.832223125,1010.982809125,1010.982809125,1010.982809125,1010.982809125,1010.982809125,"right",1.26512495899999,1012.534750542,1012.534750542,1012.534750542,1012.534750542,1012.534750542,1012.534750542,1012.534750542,1012.534750542,1012.534750542,4,0.270338584000115,1013.308510875,1013.308510875,1013.308510875,1013.308510875,8,"['return']","[1.3604266250000592]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"297","1.14690888584799","148.319327731092","328.319327731092","low","65.74636925243239","maps/google_map_1.png","7.42704152133999","objects/1/1_70.jpg","0.0","indoors","Aquarium.jpg","old",0,196,196,196,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1017.2326695,1014.933054,1014.933054,1014.933054,1014.933054,1014.933054,"right",1.46913716699999,1016.7017105,1016.7017105,1016.7017105,1016.7017105,1016.7017105,1016.7017105,1016.7017105,1016.7017105,1016.7017105,6,0.512323124999853,1017.70853875,1017.70853875,1017.70853875,1017.70853875,71.5,"['return']","[1.2036385420000215]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"299","0.45896416978060794","71.8991596638655","251.89915966386602","low","26.3100479492068","maps/google_map_1.png","44.4108882853413","objects/1/1_52.jpg","0.0","indoors","Tray_Wooden.jpg","old",0,197,197,197,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1020.965858208,1019.184058667,1019.184058667,1019.184058667,1019.184058667,1019.184058667,"right",0.98294866699996,1020.469847833,1020.469847833,1020.469847833,1020.469847833,1020.469847833,1020.469847833,1020.469847833,1020.469847833,1020.469847833,6,0.477666541999838,1021.438037167,1021.438037167,1021.438037167,1021.438037167,1,"['return']","[1.3636150000000953]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"301","6.22574895172022","71.8991596638655","251.89915966386602","low","356.890067296063","maps/google_map_1.png","14.9909076321979","objects/1/1_41.jpg","0.0","outdoors","Clam.jpg","old",0,198,198,198,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1025.449382167,1023.06708375,1023.06708375,1023.06708375,1023.06708375,1023.06708375,"right",1.5252954580003,1024.886063167,1024.886063167,1024.886063167,1024.886063167,1024.886063167,1024.886063167,1024.886063167,1024.886063167,1024.886063167,6,0.533779334000201,1025.924239792,1025.924239792,1025.924239792,1025.924239792,15,"['return']","[1.832483250000223]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"303","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_127.jpg","None","indoors","Chicken_Raw.jpg","new",0,199,199,199,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1031.599546792,1028.017163958,1028.017163958,1028.017163958,1028.017163958,1028.017163958,"left",1.84141891700006,1030.153031708,1030.153031708,1030.153031708,1030.153031708,1030.153031708,1030.153031708,1030.153031708,1030.153031708,1030.153031708,1,1.41990974999999,1031.849647667,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"304","3.45666946311148","71.8991596638655","251.89915966386602","high","198.15302654779202","maps/google_map_1.png","143.74613311607402","objects/1/1_119.jpg","0.0","outdoors","TailLight.jpg","old",0,200,200,200,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1034.915770208,1032.1006985,1032.1006985,1032.1006985,1032.1006985,1032.1006985,"right",2.04301979199977,1034.434610667,1034.434610667,1034.434610667,1034.434610667,1034.434610667,1034.434610667,1034.434610667,1034.434610667,1034.434610667,6,0.450702875000161,1035.392552917,1035.392552917,1035.392552917,1035.392552917,296,"['return']","[12.901500500999873]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"306","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_41.jpg","None","indoors","Stool_Metal.jpg","new",0,201,201,201,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1050.882791542,1048.5666975,1048.5666975,1048.5666975,1048.5666975,1048.5666975,"left",1.53095937500007,1050.384730958,1050.384730958,1050.384730958,1050.384730958,1050.384730958,1050.384730958,1050.384730958,1050.384730958,1050.384730958,2,0.480125124999859,1051.133157375,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"307","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_9.jpg","None","indoors","PencilCase.jpg","new",0,202,202,202,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1052.799503958,1051.383764083,1051.383764083,1051.383764083,1051.383764083,1051.383764083,"left",0.834911834000195,1052.520340125,1052.520340125,1052.520340125,1052.520340125,1052.520340125,1052.520340125,1052.520340125,1052.520340125,1052.520340125,2,0.25344333399994,1053.0498535,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"308","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_60.jpg","None","indoors","Toy_Tractor_1.jpg","new",0,203,203,203,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1055.366614708,1053.300343958,1053.300343958,1053.300343958,1053.300343958,1053.300343958,"left",1.08073850000005,1054.668878083,1054.668878083,1054.668878083,1054.668878083,1054.668878083,1054.668878083,1054.668878083,1054.668878083,1054.668878083,3,0.67941887500001,1055.616550208,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"309","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_126.jpg","None","outdoors","Bus_School.jpg","new",0,204,204,204,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1058.41694075,1055.866865583,1055.866865583,1055.866865583,1055.866865583,1055.866865583,"left",1.9146045,1058.066957958,1058.066957958,1058.066957958,1058.066957958,1058.066957958,1058.066957958,1058.066957958,1058.066957958,1058.066957958,3,0.331827541999701,1058.66601525,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"310","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_7.jpg","None","outdoors","Paddle_Canoe.jpg","new",0,205,205,205,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1060.632552458,1058.9171835,1058.9171835,1058.9171835,1058.9171835,1058.9171835,"left",1.24742783400029,1060.452367125,1060.452367125,1060.452367125,1060.452367125,1060.452367125,1060.452367125,1060.452367125,1060.452367125,1060.452367125,2,0.158852000000024,1060.882803875,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"311","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_125.jpg","None","indoors","Toy_Octopus.jpg","new",0,206,206,206,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1062.39925525,1061.133145417,1061.133145417,1061.133145417,1061.133145417,1061.133145417,"left",0.654445958999986,1062.0854115,1062.0854115,1062.0854115,1062.0854115,1062.0854115,1062.0854115,1062.0854115,1062.0854115,1062.0854115,2,0.286632834000102,1062.649801542,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"312","1.12027884624798","71.8991596638655","251.89915966386602","medium","64.2198064728139","maps/google_map_1.png","82.3206468089484","objects/1/1_79.jpg","0.0","outdoors","Bird_Falcon.jpg","old",0,207,207,207,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1064.9493595,1062.900100875,1062.900100875,1062.900100875,1062.900100875,1062.900100875,"right",1.0358997090002,1064.234590958,1064.234590958,1064.234590958,1064.234590958,1064.234590958,1064.234590958,1064.234590958,1064.234590958,1064.234590958,5,0.686002667000139,1065.430054167,1065.430054167,1065.430054167,1065.430054167,8,"['return']","[3.0334051249999447]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"314","2.8592763772175496","161.89915966386602","311.73109243697496","singletons","163.90756302521","maps/google_map_1.png","None","objects/1/1_82.jpg","0.0","outdoors","Oars.jpg","old",0,208,208,208,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1072.583293583,1068.733712833,1068.733712833,1068.733712833,1068.733712833,1068.733712833,"right",1.89972012600015,1070.917297333,1070.917297333,1070.917297333,1070.917297333,1070.917297333,1070.917297333,1070.917297333,1070.917297333,1070.917297333,5,1.63801954199994,1073.059194333,1073.059194333,1073.059194333,1073.059194333,322.5,"['return']","[2.9222872079999433]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"316","4.33281886087768","161.89915966386602","290.613445378151","singletons","248.37815126050398","maps/google_map_1.png","None","objects/1/1_35.jpg","0.0","indoors","Boardgame_Checkers.jpg","old",0,209,209,209,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1080.166782,1076.251597167,1076.251597167,1076.251597167,1076.251597167,1076.251597167,"right",1.19990425099991,1077.754139958,1077.754139958,1077.754139958,1077.754139958,1077.754139958,1077.754139958,1077.754139958,1077.754139958,1077.754139958,4,2.39470283399987,1080.641086792,1080.641086792,1080.641086792,1080.641086792,254,"['return']","[1.9314029999998183]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"318","2.64877030812325","238.319327731092","224.243697478992","singletons","151.840336134454","maps/google_map_1.png","None","objects/1/1_136.jpg","0.0","outdoors","Stingray.jpg","old",0,210,210,210,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1088.717088208,1082.835191333,1082.835191333,1082.835191333,1082.835191333,1082.835191333,"right",4.52713870799994,1087.6518445,1087.6518445,1087.6518445,1087.6518445,1087.6518445,1087.6518445,1087.6518445,1087.6518445,1087.6518445,6,1.0482173339999,1089.200733708,1089.200733708,1089.200733708,1089.200733708,199.5,"['return']","[3.1076640840001346]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"320","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_52.jpg","None","indoors","PokerChips.jpg","new",0,211,211,211,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1094.300287625,1092.569847,1092.569847,1092.569847,1092.569847,1092.569847,"left",1.08236029199998,1093.953273833,1093.953273833,1093.953273833,1093.953273833,1093.953273833,1093.953273833,1093.953273833,1093.953273833,1093.953273833,1,0.322471791999988,1094.550313375,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"321","0.489666359295526","71.8991596638655","251.89915966386602","medium","28.0700460742658","maps/google_map_1.png","46.17088641040029","objects/1/1_123.jpg","0.0","outdoors","Gazebo.jpg","old",0,212,212,212,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1096.950293917,1094.800899125,1094.800899125,1094.800899125,1094.800899125,1094.800899125,"left",1.24735420899992,1096.336760208,1096.336760208,1096.336760208,1096.336760208,1096.336760208,1096.336760208,1096.336760208,1096.336760208,1096.336760208,3,0.588909625000042,1097.424583792,1097.424583792,1097.424583792,1097.424583792,227,"['return']","[2.0513033759998507]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"323","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_109.jpg","None","outdoors","Boat_Sail.jpg","new",0,213,213,213,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1101.850565542,1099.750944083,1099.750944083,1099.750944083,1099.750944083,1099.750944083,"left",1.38653725099994,1101.436952208,1101.436952208,1101.436952208,1101.436952208,1101.436952208,1101.436952208,1101.436952208,1101.436952208,1101.436952208,3,0.394850167000186,1102.1006465,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"324","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_78.jpg","None","indoors","Card_QueenSpade.jpg","new",0,214,214,214,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1104.117082333,1102.353586208,1102.353586208,1102.353586208,1102.353586208,1102.353586208,"left",0.947850251000091,1103.605781125,1103.605781125,1103.605781125,1103.605781125,1103.605781125,1103.605781125,1103.605781125,1103.605781125,1103.605781125,3,0.486457666999968,1104.366936042,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"325","1.5494008643044401","148.319327731092","328.319327731092","low","88.8191578263694","maps/google_map_1.png","30.499830095276998","objects/1/1_60.jpg","0.0","outdoors","Flags_CheckeredRacing.jpg","old",0,215,215,215,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1106.300359667,1104.617968,1104.617968,1104.617968,1104.617968,1104.617968,"right",0.914898582999967,1105.818522625,1105.818522625,1105.818522625,1105.818522625,1105.818522625,1105.818522625,1105.818522625,1105.818522625,1105.818522625,6,0.452202708999948,1106.776167042,1106.776167042,1106.776167042,1106.776167042,292.5,"['return']","[3.732291542000212]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"327","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_105.jpg","None","indoors","Cup_Styrofoam.jpg","new",0,216,216,216,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1114.133996542,1110.769258208,1110.769258208,1110.769258208,1110.769258208,1110.769258208,"left",2.40910512599999,1113.46931425,1113.46931425,1113.46931425,1113.46931425,1113.46931425,1113.46931425,1113.46931425,1113.46931425,1113.46931425,2,0.645699917000002,1114.383634417,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"328","1.62150720692605","71.8991596638655","251.89915966386602","medium","92.95264243525101","maps/google_map_1.png","111.053482771385","objects/1/1_116.jpg","0.0","outdoors","Swing_Child.jpg","old",0,217,217,217,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1116.567169583,1114.638728083,1114.638728083,1114.638728083,1114.638728083,1114.638728083,"right",1.36090891700019,1116.286231667,1116.286231667,1116.286231667,1116.286231667,1116.286231667,1116.286231667,1116.286231667,1116.286231667,1116.286231667,4,0.251249875999747,1117.044106167,1117.044106167,1117.044106167,1117.044106167,119,"['return']","[1.480017457999793]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"330","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_80.jpg","None","indoors","Cheesegrater_Handheld.jpg","new",0,218,218,218,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1121.1007825,1118.78462125,1118.78462125,1118.78462125,1118.78462125,1118.78462125,"left",1.3827773749997,1120.452417292,1120.452417292,1120.452417292,1120.452417292,1120.452417292,1120.452417292,1120.452417292,1120.452417292,1120.452417292,3,0.622292667000011,1121.350958792,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"331","2.40552632683217","148.319327731092","328.319327731092","medium","137.89641364006002","maps/google_map_1.png","79.577085908968","objects/1/1_102.jpg","0.0","outdoors","Jetski.jpg","old",0,219,219,219,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1125.634656,1121.601337333,1121.601337333,1121.601337333,1121.601337333,1121.601337333,"right",3.04176620800013,1124.937753917,1124.937753917,1124.937753917,1124.937753917,1124.937753917,1124.937753917,1124.937753917,1124.937753917,1124.937753917,4,0.678559291999818,1126.110277542,1126.110277542,1126.110277542,1126.110277542,208,"['return']","[1.9762977510001747]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"333","0.88721467811336","148.319327731092","328.319327731092","low","50.8594401466257","maps/google_map_1.png","7.45988758446672","objects/1/1_113.jpg","0.0","outdoors","Crossbow.jpg","old",0,220,220,220,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1130.567617292,1128.351240833,1128.351240833,1128.351240833,1128.351240833,1128.351240833,"right",1.39240204200019,1130.036283458,1130.036283458,1130.036283458,1130.036283458,1130.036283458,1130.036283458,1130.036283458,1130.036283458,1130.036283458,6,0.503553334000117,1131.042836,1131.042836,1131.042836,1131.042836,93.5,"['return']","[2.6828073340000174]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"335","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_64.jpg","None","indoors","DeepFryer.jpg","new",0,221,221,221,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1135.951192083,1133.984556167,1133.984556167,1133.984556167,1133.984556167,1133.984556167,"left",1.24105091699994,1135.519647625,1135.519647625,1135.519647625,1135.519647625,1135.519647625,1135.519647625,1135.519647625,1135.519647625,1135.519647625,2,0.40865308399998,1136.200961792,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"336","1.17522782446312","161.89915966386602","338.882352941176","singletons","67.3697478991597","maps/google_map_1.png","None","objects/1/1_25.jpg","0.0","indoors","ClothRed.jpg","old",0,222,222,222,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1139.201045292,1136.4516905,1136.4516905,1136.4516905,1136.4516905,1136.4516905,"right",2.27264158299977,1139.019740708,1139.019740708,1139.019740708,1139.019740708,1139.019740708,1139.019740708,1139.019740708,1139.019740708,1139.019740708,4,0.160253042000022,1139.676286125,1139.676286125,1139.676286125,1139.676286125,57,"['return']","[1.1441564579999977]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"338","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_137.jpg","None","indoors","Spoons_MeasuringAttached.jpg","new",0,223,223,223,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1143.234646583,1141.0850285,1141.0850285,1141.0850285,1141.0850285,1141.0850285,"left",1.19916804199988,1142.569935958,1142.569935958,1142.569935958,1142.569935958,1142.569935958,1142.569935958,1142.569935958,1142.569935958,1142.569935958,2,0.637502125000083,1143.4846325,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"339","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_25.jpg","None","indoors","Comb.jpg","new",0,224,224,224,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1145.334412583,1143.734913042,1143.734913042,1143.734913042,1143.734913042,1143.734913042,"left",0.967506707999974,1145.002729042,1145.002729042,1145.002729042,1145.002729042,1145.002729042,1145.002729042,1145.002729042,1145.002729042,1145.002729042,1,0.312854541999968,1145.58416325,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"340","1.097539497708","148.319327731092","328.319327731092","low","62.9162769386749","maps/google_map_1.png","4.59694920758249","objects/1/1_81.jpg","0.0","outdoors","Outhouse.jpg","old",0,225,225,225,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1147.3680745,1145.834928833,1145.834928833,1145.834928833,1145.834928833,1145.834928833,"right",0.885474582999905,1147.020199958,1147.020199958,1147.020199958,1147.020199958,1147.020199958,1147.020199958,1147.020199958,1147.020199958,1147.020199958,6,0.325792499999807,1147.840688917,1147.840688917,1147.840688917,1147.840688917,359,"['return']","[2.2558119169998463]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"342","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_104.jpg","None","indoors","Toy_MerryGoRound.jpg","new",0,226,226,226,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1152.334881208,1150.367872042,1150.367872042,1150.367872042,1150.367872042,1150.367872042,"left",1.29963637600008,1151.953513875,1151.953513875,1151.953513875,1151.953513875,1151.953513875,1151.953513875,1151.953513875,1151.953513875,1151.953513875,1,0.362702042000137,1152.584797375,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"343","3.49079458450047","58.3193277310925","221.226890756303","singletons","200.10924369747897","maps/google_map_1.png","None","objects/1/1_15.jpg","0.0","indoors","Clip_Paper.jpg","old",0,227,227,227,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1154.584794958,1152.83481575,1152.83481575,1152.83481575,1152.83481575,1152.83481575,"right",1.32699824999986,1154.453233083,1154.453233083,1154.453233083,1154.453233083,1154.453233083,1154.453233083,1154.453233083,1154.453233083,1154.453233083,4,0.106961541999908,1155.059834333,1155.059834333,1155.059834333,1155.059834333,53.5,"['return']","[1.830758374999732]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"345","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_97.jpg","None","outdoors","LampPost_WhiteOrnate.jpg","new",0,228,228,228,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1159.6180885,1157.151162958,1157.151162958,1157.151162958,1157.151162958,1157.151162958,"left",1.81702316699989,1159.256785917,1159.256785917,1159.256785917,1159.256785917,1159.256785917,1159.256785917,1159.256785917,1159.256785917,1159.256785917,1,0.330557124999814,1159.867608458,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"346","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_113.jpg","None","outdoors","LicensePlate.jpg","new",0,229,229,229,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1161.6681835,1160.118518583,1160.118518583,1160.118518583,1160.118518583,1160.118518583,"left",0.914085375000241,1161.320012083,1161.320012083,1161.320012083,1161.320012083,1161.320012083,1161.320012083,1161.320012083,1161.320012083,1161.320012083,1,0.326638999999886,1161.918119083,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
